Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Anthony Hoopii-Tuionetoa","CHW",2,2,,4.864864773670829,38,0,0,0,,40.70000076293945,180,42,24,22,6,17,0,1,35,7.739557594476318,3.7592136887456404,2.0588235294117645,1.326781301910226,0.19444444444444445,0.09444444444444444,0.1,0.25925925925925924,1.4496314224574691,0.2975206611570248,0.691699604743083,,,4.68982127307561,-0.09634997384034373,,,,,,,,,134.18000564575198,3.2968059737220794,141.50000381469727,3.4766585052141847,,,,,,,,,,,,,,,,,,,"Anthony Hoopii-Tuionetoa","sa3015298",681896
"Connor Brogdon","LAA",2,2,,4.726476945163769,44,2,0,0.6287000179290771,,45.70000076293945,198,44,26,24,8,19,1,2,47,9.256017350945715,3.7417942482546507,2.473684210526316,1.5754923150545899,0.23737373737373738,0.09595959595959595,0.14141414141414144,0.24858757062146894,1.378555775672766,0.29508196721311475,0.7142857142857143,,,4.763853931053476,-0.09695388111508484,,,,,,,,,158.8948057174683,3.4769103515272697,158.01480388641357,3.4576542942764266,,,,,,,,,,,,,,,,,,,"Connor Brogdon","21205",641401
"Matt Moore","BOS",3,3,,4.527162908371204,42,3,0,0.6410999894142151,,49.70000076293945,217,49,27,25,7,23,2,2,43,7.786720202398469,4.164989875701507,1.8695652173913044,1.267605614343937,0.19815668202764977,0.10599078341013825,0.09216589861751152,0.2552083333333333,1.448692130678785,0.29577464788732394,0.7234726688102894,,,4.776137701266223,-0.09697737999026146,,,,,,,,,167.84440560340883,3.377150966334952,171.06440377235413,3.441939660892607,,,,,,,,,,,,,,,,,,,"Matt Moore","1890",519043
"Nick Hernandez","HOU",4,3,,4.390243965281244,42,0,0,0.652999997138977,,53.29999923706055,227,48,28,26,8,21,0,3,53,8.94934346768869,3.545966279650236,2.5238095238095237,1.3508442970096137,0.23348017621145375,0.09251101321585903,0.14096916299559473,0.23645320197044334,1.2945591179675464,0.28169014084507044,0.7093425605536332,,,4.479800622604698,-0.09753490504647555,,,,,,,,,207.83199434280397,3.8992870040848753,199.11199617385864,3.73568478468968,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Layne Henderson","HOU",2,2,,4.5,32,0,0,0,,42,187,39,23,21,5,23,1,1,40,8.571428571428571,4.928571428571429,1.7391304347826086,1.0714285714285714,0.21390374331550802,0.12299465240641712,0.0909090909090909,0.2392638036809816,1.4761904761904763,0.288135593220339,0.7090909090909091,,,4.523622635432652,-0.09781143301045657,,,,,,,,,155.9,3.711904761904762,153,3.642857142857143,,,,,,,,,,,,,,,,,,,"Layne Henderson","sa3007718",668203
"Anthony Simonelli","KCR",3,4,,4.626865730182726,38,1,0,0,,60.29999923706055,266,61,34,31,8,23,0,4,50,7.4626866615850425,3.4328358643291197,2.1739130434782608,1.1940298658536068,0.18796992481203006,0.08646616541353383,0.10150375939849623,0.25523012552301255,1.3930348434958746,0.292817679558011,0.6868131868131868,,,4.5760983699225255,-0.09870085168344006,,,,,,,,,208.21999435424803,3.453067943428355,216.49999618530273,3.5903814083672696,,,,,,,,,,,,,,,,,,,"Anthony Simonelli","sa3017312",690206
"Trent Baker","MIN",4,7,,5.249088505237584,21,16,0,0,,82.30000305175781,370,91,52,48,14,33,0,4,58,6.342648610495414,3.608748347350839,1.7575757575757576,1.530984147360962,0.15675675675675677,0.0891891891891892,0.06756756756756757,0.2732732732732733,1.5066828116885658,0.2950191570881226,0.689655172413793,,,5.317147985296861,-0.09883973498756154,,,,,,,,,205.22002258300782,2.493560327743203,234.50001525878906,2.8493317929929343,,,,,,,,,,,,,,,,,,,"Trent Baker","sa3017504",694536
"Ryan Brady","KCR",4,4,,4.640625,39,2,0,0,,64,284,69,36,33,8,21,1,4,42,5.90625,2.953125,2,1.125,0.14788732394366197,0.07394366197183098,0.07394366197183098,0.26640926640926643,1.40625,0.291866028708134,0.6852791878172589,,,4.650854778289795,-0.09885466620527615,,,,,,,,,204.80000000000004,3.2000000000000006,225,3.515625,,,,,,,,,,,,,,,,,,,"Ryan Brady","sa3020313",676433
"Kevin Gowdy","TOR",2,3,,4.68,33,3,0,0,,50,225,51,28,26,6,22,0,4,35,6.3,3.96,1.5909090909090908,1.08,0.15555555555555556,0.09777777777777778,0.057777777777777775,0.2562814070351759,1.46,0.2848101265822785,0.6965944272445821,,,4.886479778289795,-0.09898770240389526,,,,,,,,,155.6,3.112,164,3.28,,,,,,,,,,,,,,,,,,,"Kevin Gowdy","sa917928",666151
"Ross Carver","CLE",3,4,,4.886877603113621,28,10,0,0,,66.30000305175781,295,65,39,36,10,29,0,7,56,7.601809604843411,3.936651402508195,1.9310344827586208,1.3574660008648949,0.18983050847457628,0.09830508474576272,0.09152542372881356,0.25096525096525096,1.4177978231255568,0.2849740932642487,0.6875,,,5.066932179500648,-0.09905794657682121,,,,,,,,,202.62002258300777,3.0561087972323357,205.50001525878906,3.0995475987891474,,,,,,,,,,,,,,,,,,,"Ross Carver","sa3017069",687102
"Danny Duffy","TEX",1,2,,5.333333333333333,14,4,0,0,,27,124,27,17,16,4,18,0,0,24,8,6,1.3333333333333333,1.3333333333333333,0.1935483870967742,0.14516129032258066,0.04838709677419353,0.25471698113207547,1.6666666666666667,0.2948717948717949,0.7106598984771574,,,5.314627926437943,-0.1014580215080126,,,,,,,,,74.40000000000002,2.7555555555555564,77,2.8518518518518516,,,,,,,,,,,,,,,,,,,"Danny Duffy","3542",518633
"José Cisnero","LAA",1,2,,4.668587793606633,36,0,0,0,,34.70000076293945,152,33,19,18,5,16,1,3,35,9.077809598679565,4.14985581653923,2.1875,1.2968299426685093,0.23026315789473684,0.10526315789473684,0.125,0.24812030075187969,1.4121037153501546,0.3010752688172043,0.7142857142857143,,,4.665038823151184,-0.10200298043113777,,,,,,,,,122.48000564575194,3.5296830822137597,121.50000381469727,3.5014409551386114,,,,,,,,,,,,,,,,,,,"Jose Cisnero","6399",542585
"Seth Martinez","MIA",2,4,,4.421052631578948,50,0,0,0,,57,249,57,30,28,7,22,1,5,48,7.578947368421052,3.473684210526316,2.1818181818181817,1.105263157894737,0.1927710843373494,0.08835341365461848,0.10441767068273093,0.25675675675675674,1.3859649122807018,0.2994011976047904,0.708092485549133,,,4.499813111623128,-0.10417801869361978,,,,,,,,,202.49999999999991,3.552631578947367,209,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Seth Martinez","21045",661527
"Tyler Ferguson","OAK",4,4,,4.3870016748606595,58,1,0,13.553199768066406,,67.69999694824219,296,59,36,33,8,33,1,7,71,9.438700573185056,4.3870016748606595,2.1515151515151514,1.063515557541978,0.23986486486486486,0.11148648648648649,0.12837837837837837,0.23046875,1.358936545748083,0.288135593220339,0.6930693069306931,,,4.3777058299348255,-0.10503957101734604,,,,,,,,,325.3927764892578,4.80639277927924,310.71278381347656,4.589553882122356,,,,,,,,,,,,,,,,,,,"Tyler Ferguson","19481",621053
"Collin Baumgartner","COL",4,5,,4.947145957174901,42,0,0,0,,47.29999923706055,209,47,28,26,7,21,0,3,43,8.18181831378926,3.9957717346412664,2.0476190476190474,1.331923911547089,0.20574162679425836,0.10047846889952153,0.10526315789473684,0.25405405405405407,1.4376321584952705,0.2962962962962963,0.6872852233676976,,,4.794386781291792,-0.1071634880877309,,,,,,,,,155.71999435424806,3.2921775235936614,159.49999618530273,3.3720929969980027,,,,,,,,,,,,,,,,,,,"Collin Baumgartner","sa3023002",694677
"Tyler Woessner","MIL",4,6,,5.19447949626466,26,13,0,0,,79.69999694824219,360,81,50,46,12,40,0,4,62,7.00125497322628,4.516938692404052,1.55,1.3550816077212156,0.17222222222222222,0.1111111111111111,0.061111111111111116,0.2563291139240506,1.5181932827246953,0.28512396694214875,0.6813819577735124,,,5.2241962937183075,-0.1073311033668506,,,,,,,,,223.5799774169922,2.8052695856712115,234.49998474121094,2.9422834845714876,,,,,,,,,,,,,,,,,,,"Tyler Woessner","sa3020171",681216
"Dylan Spain","COL",1,2,,5.529010382877138,21,2,0,0,,29.299999237060547,132,33,19,18,5,10,0,2,20,6.143344869863487,3.0716724349317435,2,1.5358362174658717,0.15151515151515152,0.07575757575757576,0.07575757575757576,0.275,1.4675768300229441,0.29473684210526313,0.6666666666666666,,,5.2483910952990875,-0.1078700579874367,,,,,,,,,73.51999435424803,2.5092148897142343,85.49999618530273,2.918088682990707,,,,,,,,,,,,,,,,,,,"Dylan Spain","sa3017134",688125
"Ty Buttrey","SEA",1,0,,4.548736336808289,26,1,0,0,,27.700000762939453,124,28,15,14,3,14,0,1,22,7.148014243555882,4.548736336808289,1.5714285714285714,0.9747292150303475,0.1774193548387097,0.11290322580645161,0.06451612903225808,0.25688073394495414,1.5162454456027628,0.2976190476190476,0.7142857142857143,,,4.610523059816236,-0.10806137808043732,,,,,,,,,94.28000564575196,3.4036102183755754,98.50000381469727,3.5559567184735594,,,,,,,,,,,,,,,,,,,"Ty Buttrey","14719",621142
"Bryce Bonnin","TEX",2,3,,5.206611679678498,18,3,0,0,,36.29999923706055,161,34,23,21,6,18,0,2,34,8.429752243288997,4.462810011152998,1.8888888888888888,1.4876033370509993,0.2111801242236025,0.11180124223602485,0.09937888198757765,0.24113475177304963,1.4325069171602216,0.27722772277227725,0.6651376146788991,,,5.094854474467017,-0.10898738702518741,,,,,,,,,114.41999435424802,3.1520660264210343,111.49999618530273,3.0716253038227785,,,,,,,,,,,,,,,,,,,"Bryce Bonnin","sa3014453",675655
"Taylor Rashi","ARI",4,3,,4.063205487584193,36,0,0,0,,44.29999923706055,198,42,22,20,5,23,0,2,43,8.735891798306016,4.672686310721822,1.8695652173913044,1.0158013718960484,0.21717171717171718,0.11616161616161616,0.10101010101010102,0.24277456647398843,1.467268648294292,0.296,0.7413793103448276,,,4.3854414245650535,-0.10922800472050237,,,,,,,,,168.1199943542481,3.795033797960025,167.49999618530273,3.781038353724742,,,,,,,,,,,,,,,,,,,"Taylor Rashi","26344",688497
"David Griffin","NYM",3,5,,5.2615384615384615,18,12,0,0,,65,292,69,41,38,10,28,0,4,44,6.092307692307692,3.876923076923077,1.5714285714285714,1.3846153846153846,0.1506849315068493,0.0958904109589041,0.0547945205479452,0.2653846153846154,1.4923076923076923,0.28640776699029125,0.6746987951807228,,,5.289556701366719,-0.1102034114045588,,,,,,,,,170.6,2.6246153846153844,187,2.876923076923077,,,,,,,,,,,,,,,,,,,"David Griffin","sa3015136",701803
"Ryan Bourassa","ATL",4,3,,4.2857141941249175,35,0,0,0,,35.70000076293945,156,33,18,17,5,18,1,1,37,9.327730893095408,4.5378150290734425,2.0555555555555554,1.2605041747426229,0.23717948717948717,0.11538461538461539,0.12179487179487178,0.24087591240875914,1.4285713980416392,0.29473684210526313,0.75,,,4.511017564681926,-0.11022905473690783,,,,,,,,,133.88000564575196,3.7501401340230283,130.50000381469727,3.655462213607869,,,,,,,,,,,,,,,,,,,"Ryan Bourassa","sa3022947",802180
"Aaron Sanchez","TOR",3,5,,5.104477611940299,15,14,0,0,,67,307,73,41,38,9,31,0,8,39,5.2388059701492535,4.164179104477612,1.2580645161290323,1.208955223880597,0.1270358306188925,0.10097719869706841,0.026058631921824102,0.27238805970149255,1.5522388059701493,0.2909090909090909,0.6892778993435448,,,5.494837987245019,-0.11049485479132402,,,,,,,,,156.29999999999995,2.3328358208955216,179,2.671641791044776,,,,,,,,,,,,,,,,,,,"Aaron Sanchez","11490",592717
"Tyler Eckberg","MIA",2,3,,4.561403576609644,35,0,0,0,,51.29999923706055,227,58,28,26,7,15,1,2,36,6.315789567613353,2.631578986505564,2.4,1.2280701937025966,0.15859030837004406,0.06607929515418502,0.09251101321585904,0.2761904761904762,1.4230019704807864,0.30538922155688625,0.7120253164556962,,,4.531002215737125,-0.11158287752373097,,,,,,,,,163.71999435424806,3.1914229393588798,186.49999618530273,3.6354775625526705,,,,,,,,,,,,,,,,,,,"Tyler Eckberg","sa3017365",690501
"Jack Anderson","BOS",2,3,,4.7120419475567665,34,1,0,0,,57.29999923706055,252,65,32,30,9,15,1,1,40,6.282722596742355,2.3560209737783833,2.6666666666666665,1.41361258426703,0.15873015873015872,0.05952380952380952,0.0992063492063492,0.2754237288135593,1.3961605770538568,0.2994652406417112,0.7121661721068249,,,4.649900391409518,-0.11302464894734443,,,,,,,,,176.31999435424808,3.077137813296997,201.49999618530273,3.5165793868802773,,,,,,,,,,,,,,,,,,,"Jack Anderson","sa3017872",681252
"Chase Cohen","OAK",3,3,,4.464752047162807,31,1,0,0,,38.29999923706055,172,36,21,19,4,21,0,2,34,7.989556294922917,4.9347259468641544,1.619047619047619,0.9399477994026961,0.19767441860465115,0.12209302325581395,0.0755813953488372,0.24161073825503357,1.488250682387602,0.2882882882882883,0.7003891050583658,,,4.550291816299319,-0.11311787361968478,,,,,,,,,139.61999435424804,3.6454307346081194,138.49999618530273,3.6161879619904753,,,,,,,,,,,,,,,,,,,"Chase Cohen","sa3007477",681484
"Jackson Wolf","SDP",6,8,,5.22,27,19,0,0,,100,440,104,63,58,17,39,0,5,73,6.57,3.51,1.8717948717948718,1.53,0.16590909090909092,0.08863636363636364,0.07727272727272728,0.26262626262626265,1.43,0.28431372549019607,0.6711409395973155,,,5.2364797782897945,-0.11355108646168766,,,,,,,,,274.49999999999994,2.744999999999999,293,2.93,,,,,,,,,,,,,,,,,,,"Jackson Wolf","29832",680232
"Drew Parrish","CIN",4,8,,5.803480222219203,25,18,0,0,,97.69999694824219,437,109,68,63,19,39,0,4,70,6.4483113580213365,3.5926306137547446,1.794871794871795,1.7502559400343627,0.16018306636155608,0.08924485125858124,0.07093821510297484,0.2766497461928934,1.514841398392314,0.29508196721311475,0.6589785831960461,,,5.5820376838342955,-0.11366059692276667,,,,,,,,,216.87997741699218,2.2198565423895262,252.49998474121094,2.5844420944554996,,,,,,,,,,,,,,,,,,,"Drew Parrish","sa3011395",669283
"John McMillon","PHI",4,4,,4.714285714285714,37,0,0,0.593999981880188,,42,186,36,24,22,6,26,0,1,48,10.285714285714286,5.571428571428571,1.8461538461538463,1.2857142857142858,0.25806451612903225,0.13978494623655913,0.11827956989247312,0.22641509433962265,1.4761904761904763,0.2857142857142857,0.708955223880597,,,4.666479778289795,-0.11405707846202232,,,,,,,,,160.77599992752073,3.827999998274303,149.37599992752075,3.556571426845732,,,,,,,,,,,,,,,,,,,"John McMillon","27942",669111
"Jake Sommers","COL",1,3,,5.4,15,0,0,0,,20,94,21,13,12,3,11,0,1,18,8.1,4.95,1.6363636363636365,1.35,0.19148936170212766,0.11702127659574468,0.07446808510638298,0.25609756097560976,1.6,0.29508196721311475,0.6834532374100719,,,5.116479778289795,-0.11447305048453303,,,,,,,,,56.49999999999999,2.8249999999999997,61,3.05,,,,,,,,,,,,,,,,,,,"Jake Sommers","sa3010778",667563
"Austin Warren","NYM",2,1,,4.534004950650598,34,1,0,0.6718999743461609,,39.70000076293945,173,37,22,20,5,18,0,3,34,7.707808416106016,4.080604455585538,1.8888888888888888,1.1335012376626494,0.19653179190751446,0.10404624277456648,0.09248554913294799,0.24342105263157895,1.3853904015876828,0.2831858407079646,0.6875,,,4.677814761839994,-0.11557817809743519,,,,,,,,,143.7676055431366,3.621350195976465,141.1876037120819,3.5563627455615228,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Tommy Doyle","COL",2,4,,5.179856020337733,34,1,0,0,,41.70000076293945,184,44,26,24,7,18,1,0,35,7.553956696325861,3.8848920152533,1.9444444444444444,1.5107913392651722,0.19021739130434784,0.09782608695652174,0.0923913043478261,0.26506024096385544,1.4868105243562013,0.29838709677419356,0.689655172413793,,,4.965040896462619,-0.11622273783814012,,,,,,,,,124.08000564575192,2.975539649294852,133.50000381469727,3.2014388818271757,,,,,,,,,,,,,,,,,,,"Tommy Doyle","21281",656382
"Jay Jackson","MIN",2,2,,4.600639089776648,27,0,0,0,,31.299999237060547,132,31,17,16,6,10,1,1,32,9.201278179553295,2.875399431110405,3.2,1.7252396586662428,0.24242424242424243,0.07575757575757576,0.16666666666666669,0.256198347107438,1.3099041852836288,0.30120481927710846,0.7361963190184049,,,4.668077258980784,-0.11624054747828794,,,,,,,,,108.21999435424807,3.4575078911219568,109.49999618530273,3.498402519309011,,,,,,,,,,,,,,,,,,,"Jay Jackson","7432",543351
"Efrain Contreras","SDP",3,5,,5.147313623447337,19,11,0,0,,57.70000076293945,259,58,36,33,10,27,0,4,51,7.954939236236794,4.211438419184185,1.8888888888888888,1.5597920071052538,0.1969111969111969,0.10424710424710425,0.09266409266409266,0.2543859649122807,1.4731368955994062,0.2874251497005988,0.6901408450704225,,,5.263533476731302,-0.11631682628515032,,,,,,,,,162.18000564575203,2.8107452946503217,167.50000381469727,2.9029463015584924,,,,,,,,,,,,,,,,,,,"Efrain Contreras","sa3005692",678713
"Michael Cuevas","WSN",5,9,,5.4216865657647935,26,18,0,0,,91.30000305175781,421,103,59,55,12,40,0,8,52,5.125958207632169,3.943044775101668,1.3,1.1829134325305004,0.12351543942992874,0.09501187648456057,0.02850356294536817,0.2761394101876676,1.566265007887607,0.29449838187702265,0.6656101426307448,,,5.313248600289592,-0.11632141480655626,,,,,,,,,220.22002258300785,2.41204835949639,260.50001525878906,2.853231178000203,,,,,,,,,,,,,,,,,,,"Michael Cuevas","sa3011437",689821
"Deivi García","MIL",4,5,,4.80376760337545,40,8,0,0,,63.70000076293945,282,57,37,34,10,33,0,6,65,9.183673359394243,4.662480320923231,1.9696969696969697,1.4128728245221913,0.23049645390070922,0.11702127659574468,0.11347517730496454,0.2345679012345679,1.4128728245221913,0.27976190476190477,0.6973684210526315,,,5.0032144501686435,-0.11793544681868563,,,,,,,,,213.1800056457519,3.346624852315224,201.50000381469727,3.1632653281211516,,,,,,,,,,,,,,,,,,,"Deivi Garcia","20276",665620
"Jon Duplantier","MIL",3,4,,4.990439843353794,21,7,0,0,,52.29999923706055,238,49,31,29,8,31,0,3,50,8.60420662647206,5.334608108412676,1.6129032258064515,1.3766730602355295,0.21008403361344538,0.13025210084033614,0.07983193277310924,0.24019607843137256,1.5296367335950327,0.2808219178082192,0.7122093023255814,,,5.193248450303214,-0.11882476191980952,,,,,,,,,159.2199943542481,3.044359401088145,155.49999618530273,2.9732313279865816,,,,,,,,,,,,,,,,,,,"Jon Duplantier","19546",641541
"Nick Jones","LAA",3,4,,4.699738997013481,33,0,0,0,,38.29999923706055,170,37,22,20,5,17,1,4,35,8.22454324477359,3.9947781474614583,2.0588235294117645,1.1749347492533702,0.20588235294117646,0.1,0.10588235294117646,0.2483221476510067,1.4099216991040442,0.29357798165137616,0.6808510638297872,,,4.680840121771917,-0.11914632289278689,,,,,,,,,132.71999435424806,3.4652740730559364,133.49999618530273,3.4856396565178787,,,,,,,,,,,,,,,,,,,"Nick Jones","sa3017419",694559
"Tayron Guerrero","LAA",2,3,,5.275862068965517,25,1,0,0,,29,133,31,18,17,4,13,0,2,23,7.137931034482759,4.0344827586206895,1.7692307692307692,1.2413793103448276,0.17293233082706766,0.09774436090225563,0.07518796992481203,0.2627118644067797,1.5172413793103448,0.2967032967032967,0.6770833333333334,,,4.925100467944968,-0.11935024957714,,,,,,,,,85.80000000000003,2.958620689655173,94,3.2413793103448274,,,,,,,,,,,,,,,,,,,"Tayron Guerrero","11691",594027
"Evan Gates","SFG",2,3,,4.426229508196721,37,0,0,0,,61,270,63,32,30,7,25,0,1,49,7.229508196721311,3.6885245901639343,1.96,1.0327868852459017,0.1814814814814815,0.09259259259259259,0.0888888888888889,0.2581967213114754,1.4426229508196722,0.2978723404255319,0.7161125319693095,,,4.330414204519303,-0.1195088225697257,,,,,,,,,221.50000000000006,3.6311475409836076,234,3.8360655737704916,,,,,,,,,,,,,,,,,,,"Evan Gates","sa3017311",688753
"Will Smith","KCR",2,3,,4.748201351976255,45,0,0,0,,41.70000076293945,178,41,24,22,6,15,2,2,35,7.553956696325861,3.2374100127110834,2.3333333333333335,1.2949640050844333,0.19662921348314608,0.08426966292134831,0.11235955056179776,0.2546583850931677,1.3429256349023753,0.2916666666666667,0.6722689075630252,,,4.581347857919083,-0.12116429205336791,,,,,,,,,147.18000564575192,3.529496473692082,149.50000381469727,3.5851319203707117,,,,,,,,,,,,,,,,,,,"Will Smith","8048",519293
"Tanner Burns","CLE",3,5,,4.632352941176471,37,6,0,0,,68,303,67,38,35,9,34,0,3,56,7.411764705882353,4.5,1.6470588235294117,1.1911764705882353,0.1848184818481848,0.11221122112211221,0.0726072607260726,0.2518796992481203,1.4852941176470589,0.2885572139303483,0.7126696832579185,,,4.872362131230972,-0.12213227391972194,,,,,,,,,219.30000000000004,3.2250000000000005,224,3.2941176470588234,,,,,,,,,,,,,,,,,,,"Tanner Burns","sa3014451",669142
"Manuel Espinoza","CHC",4,6,,5.323246440787606,18,16,0,0,,72.69999694824219,320,80,46,43,14,22,0,3,51,6.313617871631811,2.7235214348215657,2.3181818181818183,1.73315000397736,0.159375,0.06875,0.09062499999999998,0.2711864406779661,1.403026193695958,0.28695652173913044,0.6796116504854368,,,5.298529386357182,-0.12353334707603424,,,,,,,,,184.7799774169922,2.5416779253587025,208.49998474121094,2.867950391932613,,,,,,,,,,,,,,,,,,,"Manuel Espinoza","sa3010242",678429
"Jerming Rosario","LAD",5,6,,5.419354838709677,25,19,0,0,,93,424,92,61,56,15,50,0,9,78,7.548387096774194,4.838709677419355,1.56,1.4516129032258065,0.18396226415094338,0.1179245283018868,0.06603773584905659,0.25205479452054796,1.5268817204301075,0.28308823529411764,0.6694214876033058,,,5.489060423451086,-0.12356925887561894,,,,,,,,,243.50000000000003,2.6182795698924735,249,2.6774193548387095,,,,,,,,,,,,,,,,,,,"Jerming Rosario","sa3008678",682645
"Leonardo Pestana","NYY",1,2,,5.405405529249164,22,6,0,0,,33.29999923706055,150,33,22,20,6,16,0,3,31,8.378378570336203,4.3243244233993305,1.9375,1.621621658774749,0.20666666666666667,0.10666666666666667,0.09999999999999999,0.25190839694656486,1.4714715051844944,0.2872340425531915,0.6650246305418719,,,5.358672020707511,-0.12427913770653806,,,,,,,,,91.81999435424804,2.7573572509893296,93.49999618530273,2.807807757582284,,,,,,,,,,,,,,,,,,,"Leonardo Pestana","sa3005456",679758
"Zach Agnos","COL",4,5,,4.959183673469388,47,0,0,0,,49,208,50,29,27,9,14,1,2,42,7.714285714285714,2.5714285714285716,3,1.653061224489796,0.20192307692307693,0.0673076923076923,0.13461538461538464,0.2604166666666667,1.3061224489795917,0.2907801418439716,0.6809338521400778,,,4.819541002779591,-0.12443564946377089,,,,,,,,,157.90000000000003,3.2224489795918374,164,3.3469387755102042,,,,,,,,,,,,,,,,,,,"Zach Agnos","31552",688642
"Victor Mederos","LAA",4,9,,5.360501738338067,25,21,0,0.6287000179290771,,95.69999694824219,440,102,62,57,15,44,0,11,72,6.7711600905322955,4.137931166436403,1.6363636363636365,1.4106583521942282,0.16363636363636364,0.1,0.06363636363636363,0.2649350649350649,1.5256008845952396,0.29194630872483224,0.672,,,5.423533141800561,-0.1261838858622601,,,,,,,,,239.9947774887085,2.5077824988699406,265.01478481292725,2.7692245900097183,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Juan Then","CHW",1,3,,5.5,25,3,0,0,,36,165,41,24,22,5,16,0,1,22,5.5,4,1.375,1.25,0.13333333333333333,0.09696969696969697,0.03636363636363636,0.27702702702702703,1.5833333333333333,0.2975206611570248,0.66,,,5.166479778289795,-0.12699759363947916,,,,,,,,,91.30000000000003,2.536111111111112,108,3,,,,,,,,,,,,,,,,,,,"Juan Then","22828",672730
"Jacob Barnes","TOR",4,4,,4.5,51,0,0,4.390900135040283,,52,226,53,28,26,8,19,1,1,44,7.615384615384615,3.2884615384615383,2.3157894736842106,1.3846153846153846,0.19469026548672566,0.084070796460177,0.11061946902654866,0.25728155339805825,1.3846153846153846,0.2922077922077922,0.7236842105263158,,,4.628018239828257,-0.12737462101150535,,,,,,,,,194.1636005401611,3.733915395003098,201.56360054016113,3.876223087310791,,,,,,,,,,,,,,,,,,,"Jacob Barnes","12323",606930
"Lincoln Henzman","OAK",3,4,,4.566596268161447,34,1,0,0,,47.29999923706055,211,50,26,24,5,18,0,3,32,6.088795024215263,3.4249472011210855,1.7777777777777777,0.9513742225336349,0.15165876777251186,0.08530805687203792,0.06635071090047394,0.2631578947368421,1.4376321584952705,0.29411764705882354,0.6885245901639344,,,4.51954533922652,-0.12769790635598588,,,,,,,,,159.51999435424807,3.3725157912742794,172.49999618530273,3.646934439063275,,,,,,,,,,,,,,,,,,,"Lincoln Henzman","sa3005187",669205
"Ben Bowden","OAK",2,3,,4.651162699003733,36,0,0,0,,38.70000076293945,172,36,22,20,5,20,0,1,39,9.06976726305728,4.651162699003733,1.95,1.1627906747509333,0.22674418604651161,0.11627906976744186,0.11046511627906976,0.23841059602649006,1.4470283952456058,0.2897196261682243,0.6938775510204082,,,4.458469416901943,-0.1281148264235612,,,,,,,,,146.28000564575194,3.779845032608761,143.50000381469727,3.708010361387852,,,,,,,,,,,,,,,,,,,"Ben Bowden","20198",641386
"Cooper Hjerpe","STL",3,4,,5.079365011018554,18,18,0,0,,56.70000076293945,255,53,35,32,9,31,0,7,54,8.57142845609381,4.920634854424224,1.7419354838709677,1.4285714093489685,0.21176470588235294,0.12156862745098039,0.09019607843137255,0.24423963133640553,1.4814814615470784,0.2857142857142857,0.6862745098039215,,,5.335791918412303,-0.12847492131740165,,,,,,,,,165.08000564575195,2.9114639051936733,160.50000381469727,2.8306878598774925,,,,,,,,,,,,,,,,,,,"Cooper Hjerpe","sa3020736",687309
"Luis Peralta","COL",2,4,,5.147928916616212,36,4,0.9879999756813049,11.26200008392334,,50.70000076293945,231,49,31,29,8,29,0,5,52,9.230769091863552,5.147928916616212,1.793103448275862,1.4201183218251618,0.22510822510822512,0.12554112554112554,0.09956709956709958,0.24873096446700507,1.538461515310592,0.29927007299270075,0.7035928143712575,,,5.178314067542107,-0.12848802372377086,,,,,,,,,201.36800585985188,3.9717554798746137,201.48800402879715,3.974122307628845,,,,,,,,,,,,,,,,,,,"Luis Peralta","24203",678821
"Sean Harney","NYM",1,2,,5.137420801681628,27,7,0,0,,47.29999923706055,209,48,29,27,7,18,0,5,34,6.469344713228717,3.4249472011210855,1.8888888888888888,1.331923911547089,0.16267942583732056,0.0861244019138756,0.07655502392344496,0.25806451612903225,1.3953488597159978,0.2827586206896552,0.6583629893238434,,,5.111511522136338,-0.12858523080934126,,,,,,,,,138.11999435424804,2.9200844943360615,144.49999618530273,3.0549682561534577,,,,,,,,,,,,,,,,,,,"Sean Harney","sa3020472",686184
"Logan VanWey","HOU",4,3,,4.142857142857143,54,0,0,0,,63,275,56,31,29,8,31,1,5,64,9.142857142857142,4.428571428571429,2.064516129032258,1.1428571428571428,0.23272727272727273,0.11272727272727273,0.12,0.23430962343096234,1.380952380952381,0.2874251497005988,0.7387862796833773,,,4.499813111623128,-0.12980952022023085,,,,,,,,,242.20000000000007,3.8444444444444454,231,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Logan VanWey","31884",701121
